0.13695;0.99058;0.0000
0.93509;-0.24413;16.969
0.94877;-0.25778;8.4358
0.95373;-0.23879;8.4364
0.96761;-0.25244;0.0000
0.97237;-0.23345;0.0000
0.16979;0.95139;16.978
0.18244;0.96609;8.4406
0.19509;0.98079;0.0000
0.16311;0.96954;8.4402
0.17574;0.98444;0.0000
0.94397;-0.20723;16.965
0.95817;-0.22034;8.4336
0.96238;-0.20116;8.4342
0.97678;-0.21426;0.0000
0.98079;-0.19509;0.0000
0.20700;0.94398;16.986
0.22022;0.95817;8.4445
0.23345;0.97237;0.0000
0.20104;0.96238;8.4439
0.21426;0.97678;0.0000
0.95138;-0.17002;16.963
0.96608;-0.18255;8.4327
0.96953;-0.16323;8.4333
0.98444;-0.17574;0.0000
0.98769;-0.15643;0.0000
0.24390;0.93512;16.989
0.25767;0.94879;8.4460
0.27144;0.96246;0.0000
0.23867;0.95374;8.4454
0.25244;0.96761;0.0000
0.95731;-0.13254;16.967
0.97250;-0.14449;8.4343
0.97519;-0.12504;8.4350
0.99058;-0.13695;0.0000
0.99307;-0.11754;0.0000
0.28044;0.92482;16.987
0.29473;0.93794;8.4451
0.30902;0.95106;0.0000
0.27594;0.94364;8.4447
0.29024;0.95695;0.0000
0.96178;-0.094860;16.967
0.97742;-0.10620;8.4344
0.97935;-0.086659;8.4352
0.99519;-0.097948;0.0000
0.99692;-0.078458;0.0000
0.31656;0.91309;16.985
0.33134;0.92564;8.4437
0.34612;0.93819;0.0000
0.31279;0.93207;8.4434
0.32759;0.94482;0.0000
0.96476;-0.057030;16.968
0.98084;-0.067744;8.4352
0.98199;-0.048145;8.4360
0.99827;-0.058797;0.0000
0.99923;-0.039259;0.0000
0.35218;0.89995;16.984
0.36743;0.91192;8.4433
0.38268;0.92388;0.0000
0.34915;0.91907;8.4431
0.36443;0.93123;0.0000
0.96622;-0.019102;16.982
0.98273;-0.029181;8.4417
0.98311;-0.0095510;8.4424
0.99981;-0.019556;0.0000
1.0000;0.0000;0.0000
0.38725;0.88543;16.986
0.40295;0.89678;8.4443
0.41866;0.90814;0.0000
0.38497;0.90465;8.4441
0.40072;0.91620;0.0000
0.96625;0.018859;16.971
0.98312;0.0094296;8.4367
0.98274;0.029059;8.4372
0.99981;0.019556;0.0000
0.99923;0.039260;0.0000
0.42171;0.86954;16.988
0.43785;0.88027;8.4455
0.45399;0.89101;0.0000
0.42018;0.88884;8.4453
0.43638;0.89976;0.0000
0.96474;0.056797;16.981
0.98199;0.048028;8.4416
0.98083;0.067628;8.4420
0.99827;0.058798;0.0000
0.99692;0.078459;0.0000
0.45553;0.85231;16.988
0.47207;0.86240;8.4452
0.48862;0.87250;0.0000
0.45476;0.87166;8.4451
0.47137;0.88193;0.0000
0.96177;0.094647;16.982
0.97934;0.086553;8.4420
0.97742;0.10609;8.4424
0.99519;0.097948;0.0000
0.99307;0.11754;0.0000
0.48865;0.83377;16.984
0.50557;0.84320;8.4433
0.52250;0.85264;0.0000
0.48864;0.85313;8.4432
0.50564;0.86275;0.0000
0.95731;0.13235;16.980
0.97519;0.12494;8.4413
0.97250;0.14439;8.4416
0.99058;0.13695;0.0000
0.98769;0.15643;0.0000
0.52102;0.81394;16.979
0.53830;0.82271;8.4409
0.55557;0.83147;0.0000
0.52176;0.83329;8.4408
0.53912;0.84223;0.0000
0.95138;0.16983;16.981
0.96953;0.16313;8.4415
0.96608;0.18246;8.4418
0.98444;0.17574;0.0000
0.98079;0.19509;0.0000
0.55258;0.79286;16.977
0.57018;0.80094;8.4399
0.58779;0.80902;0.0000
0.55407;0.81217;8.4398
0.57177;0.82041;0.0000
0.94397;0.20705;16.984
0.96238;0.20107;8.4433
0.95817;0.22025;8.4436
0.97678;0.21425;0.0000
0.97237;0.23345;0.0000
0.58327;0.77056;16.979
0.60118;0.77794;8.4409
0.61909;0.78532;0.0000
0.58553;0.78979;8.4408
0.60355;0.79733;0.0000
0.93510;0.24394;16.990
0.95374;0.23869;8.4460
0.94878;0.25769;8.4463
0.96761;0.25244;0.0000
0.96246;0.27144;0.0000
0.61306;0.74706;16.984
0.63125;0.75373;8.4433
0.64945;0.76041;0.0000
0.61608;0.76619;8.4431
0.63439;0.77302;0.0000
0.92480;0.28045;16.995
0.94363;0.27595;8.4483
0.93793;0.29473;8.4487
